fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
0.7142857313156128,0.5476190447807312,0.5714285969734192,0.5952380895614624,0.5952380895614624,0.523809552192688
0.41666666666666663,0.5143031040779062,0.5178571428571429,0.3731343283582089,0.5931623931623932,0.34375000000000006
