fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
0.7209302186965942,0.5813953280448914,0.4318181872367859,0.5227272510528564,0.6363636255264282,0.6590909361839294
0.7133333333333334,0.3676470588235294,0.4243851386708529,0.5204981837052413,0.3888888888888889,0.6363636363636365
