fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
0.6582278609275818,0.6962025165557861,0.7215189933776855,0.6962025165557861,0.6582278609275818,0.7341772317886353
0.3969465648854962,0.4104477611940298,0.41911764705882354,0.4104477611940298,0.3969465648854962,0.4233576642335767
