fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
0.27272728085517883,0.34090909361839294,0.40909090638160706,0.40909090638160706,0.3863636255264282,0.4545454680919647
0.21428571428571427,0.2542372881355932,0.2903225806451613,0.2903225806451613,0.27868852459016397,0.3125
