epoch,acc,loss,val_acc,val_loss
0,0.46341463923454285,0.894776463508606,0.32758620381355286,0.7352900505065918
1,0.5162601470947266,0.8964609503746033,0.32758620381355286,0.7009521126747131
2,0.4593496024608612,0.8582302927970886,0.6034482717514038,0.6863901615142822
3,0.46341463923454285,0.9598591327667236,0.6724137663841248,0.6776599287986755
4,0.5203251838684082,0.8676587343215942,0.6724137663841248,0.6751434206962585
5,0.46341463923454285,0.8960610628128052,0.6896551847457886,0.674006998538971
6,0.5162601470947266,0.8101373910903931,0.6896551847457886,0.6728454828262329
7,0.5487805008888245,0.771248459815979,0.6896551847457886,0.6697604656219482
8,0.5325203537940979,0.7294042706489563,0.6724137663841248,0.6675671339035034
9,0.5691056847572327,0.721773624420166,0.6724137663841248,0.6673939824104309
10,0.49593496322631836,0.8368004560470581,0.6724137663841248,0.665468692779541
11,0.5406504273414612,0.7521504163742065,0.6724137663841248,0.66302490234375
12,0.5894308686256409,0.7116346955299377,0.6724137663841248,0.6627548336982727
13,0.5853658318519592,0.708346962928772,0.6724137663841248,0.6605895757675171
14,0.577235758304596,0.7245777249336243,0.6724137663841248,0.6558533906936646
15,0.6178861856460571,0.6588292121887207,0.6724137663841248,0.650756299495697
16,0.5975610017776489,0.6492563486099243,0.6724137663841248,0.647262454032898
17,0.6016260385513306,0.664520263671875,0.6724137663841248,0.6473696231842041
18,0.630081295967102,0.6952222585678101,0.6724137663841248,0.6472223401069641
19,0.6260162591934204,0.6552135348320007,0.6724137663841248,0.6473437547683716
20,0.6382113695144653,0.6867043972015381,0.6724137663841248,0.6462696194648743
21,0.6138211488723755,0.6618667840957642,0.6724137663841248,0.644956111907959
22,0.6178861856460571,0.6680482029914856,0.6724137663841248,0.6445469856262207
23,0.6463414430618286,0.6534022092819214,0.6724137663841248,0.6450759768486023
24,0.6666666865348816,0.6424824595451355,0.6724137663841248,0.6440544128417969
25,0.6260162591934204,0.6713518500328064,0.6724137663841248,0.6432575583457947
26,0.6666666865348816,0.6580207347869873,0.6724137663841248,0.6432223320007324
27,0.6097561120986938,0.6815096139907837,0.6724137663841248,0.6421509385108948
28,0.6707317233085632,0.6480482816696167,0.6724137663841248,0.6418799161911011
