epoch,acc,loss,val_acc,val_loss
0,0.6172839403152466,0.7125888466835022,0.6315789222717285,0.8748286962509155
1,0.6172839403152466,0.7143081426620483,0.6140350699424744,0.6564078330993652
2,0.6584362387657166,0.6468683481216431,0.7543859481811523,0.6001515984535217
3,0.5802469253540039,0.7255576848983765,0.6842105388641357,0.6650081276893616
4,0.6790123581886292,0.62019282579422,0.6315789222717285,0.752427339553833
5,0.6584362387657166,0.6321927309036255,0.7719298005104065,0.6367917656898499
6,0.6584362387657166,0.6295621991157532,0.719298243522644,0.5916612148284912
7,0.6255143880844116,0.6564518809318542,0.5263158082962036,0.679354727268219
8,0.5761317014694214,0.7127521634101868,0.719298243522644,0.5982223153114319
9,0.6748971343040466,0.6573793888092041,0.6842105388641357,0.6586872339248657
10,0.6625514626502991,0.6750863790512085,0.7368420958518982,0.7932800650596619
