epoch,acc,loss,val_acc,val_loss
0,0.5284552574157715,0.8193677067756653,0.32758620381355286,0.7526786923408508
1,0.6016260385513306,0.7220463752746582,0.32758620381355286,0.7312652468681335
2,0.4918699264526367,0.7551229000091553,0.3448275923728943,0.7121325731277466
3,0.5365853905677795,0.7436099648475647,0.4482758641242981,0.6940204501152039
4,0.6056910753250122,0.6900151968002319,0.6551724076271057,0.6790574193000793
5,0.5894308686256409,0.6851621866226196,0.7068965435028076,0.6631940603256226
6,0.5813007950782776,0.6874894499778748,0.6724137663841248,0.6519744992256165
7,0.6097561120986938,0.683643639087677,0.6896551847457886,0.6429674625396729
8,0.6585366129875183,0.6342249512672424,0.6896551847457886,0.6364064812660217
9,0.6544715166091919,0.6359469890594482,0.6896551847457886,0.6300309300422668
10,0.6097561120986938,0.6595367193222046,0.6896551847457886,0.6241732239723206
11,0.6016260385513306,0.6605077385902405,0.6896551847457886,0.6193084716796875
12,0.6463414430618286,0.649961531162262,0.6724137663841248,0.6144244074821472
13,0.6585366129875183,0.6371349692344666,0.6724137663841248,0.6092766523361206
14,0.6707317233085632,0.6275537014007568,0.6724137663841248,0.6058247685432434
15,0.6382113695144653,0.6545434594154358,0.6724137663841248,0.6031901836395264
16,0.6910569071769714,0.634486973285675,0.6724137663841248,0.601448118686676
17,0.6869918704032898,0.6160825490951538,0.6724137663841248,0.5986605882644653
18,0.6910569071769714,0.637320339679718,0.6724137663841248,0.5966548323631287
19,0.642276406288147,0.6338266134262085,0.6724137663841248,0.5963230729103088
20,0.6788617968559265,0.6083543300628662,0.6724137663841248,0.5953918695449829
21,0.6910569071769714,0.6248759031295776,0.6724137663841248,0.5945473909378052
22,0.6504064798355103,0.6397051215171814,0.6724137663841248,0.5935299396514893
23,0.6585366129875183,0.6457405686378479,0.6724137663841248,0.5937232375144958
24,0.6910569071769714,0.6251875162124634,0.6724137663841248,0.5931345224380493
25,0.6707317233085632,0.6249743103981018,0.6724137663841248,0.5931246280670166
26,0.6544715166091919,0.6462920308113098,0.6724137663841248,0.5928741693496704
27,0.6626016497612,0.6197612285614014,0.6724137663841248,0.5924720168113708
28,0.6666666865348816,0.6391550302505493,0.6724137663841248,0.5920030474662781
29,0.6747967600822449,0.6146224141120911,0.6724137663841248,0.5914159417152405
30,0.6747967600822449,0.6333446502685547,0.6724137663841248,0.5920668244361877
31,0.6666666865348816,0.6408160328865051,0.6724137663841248,0.591906726360321
32,0.6666666865348816,0.6270281672477722,0.6724137663841248,0.5920550227165222
33,0.6747967600822449,0.6057447195053101,0.6724137663841248,0.5918554067611694
34,0.6626016497612,0.621295690536499,0.6724137663841248,0.5914701223373413
35,0.6544715166091919,0.6273913979530334,0.6724137663841248,0.5913434624671936
36,0.6626016497612,0.6320032477378845,0.6724137663841248,0.5915793180465698
37,0.6707317233085632,0.6193386912345886,0.6724137663841248,0.591269850730896
38,0.6626016497612,0.6235406994819641,0.6724137663841248,0.5918043851852417
39,0.6951219439506531,0.6073592305183411,0.6724137663841248,0.5916805863380432
40,0.6869918704032898,0.5986214280128479,0.6724137663841248,0.5899633169174194
41,0.6788617968559265,0.6126383543014526,0.6724137663841248,0.588241696357727
42,0.6910569071769714,0.6196794509887695,0.6724137663841248,0.5873099565505981
43,0.6585366129875183,0.6177476644515991,0.6724137663841248,0.5874765515327454
44,0.6910569071769714,0.6002867817878723,0.6724137663841248,0.5869047045707703
45,0.6910569071769714,0.6008307337760925,0.6724137663841248,0.5858630537986755
46,0.6910569071769714,0.6102970242500305,0.6724137663841248,0.5852421522140503
47,0.7032520174980164,0.6163638830184937,0.6724137663841248,0.5849857926368713
48,0.6951219439506531,0.6079879403114319,0.6724137663841248,0.5853385329246521
49,0.6869918704032898,0.6221047639846802,0.6724137663841248,0.5848838686943054
50,0.6951219439506531,0.6197044849395752,0.6724137663841248,0.584847092628479
51,0.6829268336296082,0.5985462665557861,0.6724137663841248,0.5867095589637756
52,0.6951219439506531,0.6055853366851807,0.6724137663841248,0.5871685743331909
53,0.6829268336296082,0.6104863882064819,0.6724137663841248,0.5888595581054688
54,0.6707317233085632,0.6144620776176453,0.6724137663841248,0.5887349843978882
55,0.6951219439506531,0.6098430156707764,0.6724137663841248,0.5888257622718811
56,0.6951219439506531,0.5923526287078857,0.6724137663841248,0.5888597965240479
57,0.6869918704032898,0.5868493318557739,0.6724137663841248,0.589387059211731
58,0.6788617968559265,0.6423953771591187,0.6724137663841248,0.5912975072860718
59,0.6951219439506531,0.6154285669326782,0.6724137663841248,0.5921306610107422
60,0.6829268336296082,0.617199182510376,0.6724137663841248,0.5918809175491333
61,0.6829268336296082,0.6320977210998535,0.6724137663841248,0.5923157930374146
62,0.6829268336296082,0.6131469011306763,0.6724137663841248,0.5926544070243835
63,0.6869918704032898,0.6173862814903259,0.6724137663841248,0.5926585793495178
64,0.6910569071769714,0.60837322473526,0.6724137663841248,0.5927931070327759
65,0.6585366129875183,0.6292186379432678,0.6724137663841248,0.5933318138122559
66,0.6910569071769714,0.6142117977142334,0.6724137663841248,0.5935981869697571
67,0.6829268336296082,0.6116581559181213,0.6724137663841248,0.5947276949882507
68,0.6869918704032898,0.6109325885772705,0.6724137663841248,0.5951794981956482
69,0.6747967600822449,0.6131400465965271,0.6724137663841248,0.5945656895637512
70,0.7032520174980164,0.5940265655517578,0.6724137663841248,0.5936017632484436
71,0.6869918704032898,0.6102218627929688,0.6724137663841248,0.5932518243789673
72,0.6666666865348816,0.6273316144943237,0.6724137663841248,0.5936535596847534
73,0.6829268336296082,0.6049119830131531,0.6724137663841248,0.5927228331565857
74,0.6788617968559265,0.6088336110115051,0.6724137663841248,0.5921719670295715
75,0.6869918704032898,0.5980499982833862,0.6724137663841248,0.5916366577148438
76,0.6747967600822449,0.6134811043739319,0.6724137663841248,0.5925120711326599
77,0.6869918704032898,0.6087970733642578,0.6724137663841248,0.5930527448654175
78,0.6991869807243347,0.6080030798912048,0.6724137663841248,0.5942150354385376
79,0.6666666865348816,0.6053731441497803,0.6724137663841248,0.594435453414917
80,0.6747967600822449,0.6283279061317444,0.6724137663841248,0.5968988537788391
81,0.6869918704032898,0.6013010144233704,0.6724137663841248,0.5957713723182678
82,0.6910569071769714,0.6010127067565918,0.6724137663841248,0.5935879945755005
83,0.6747967600822449,0.6028161644935608,0.6724137663841248,0.5922484397888184
84,0.6829268336296082,0.6154673099517822,0.6724137663841248,0.591911792755127
85,0.6829268336296082,0.6120777130126953,0.6724137663841248,0.5920637845993042
86,0.6910569071769714,0.6104394793510437,0.6724137663841248,0.5926323533058167
87,0.6869918704032898,0.6069850921630859,0.6724137663841248,0.5919947028160095
88,0.6910569071769714,0.6106470227241516,0.6724137663841248,0.5917115807533264
89,0.6788617968559265,0.5922922492027283,0.6724137663841248,0.5923622846603394
90,0.6626016497612,0.6021918058395386,0.6724137663841248,0.5929589867591858
91,0.6951219439506531,0.6072197556495667,0.6724137663841248,0.5912677049636841
92,0.6869918704032898,0.6052388548851013,0.6724137663841248,0.5909253358840942
93,0.707317054271698,0.6050770282745361,0.6724137663841248,0.5919626355171204
94,0.7032520174980164,0.6165606379508972,0.6724137663841248,0.5931494235992432
95,0.6991869807243347,0.6176465749740601,0.6724137663841248,0.5938248634338379
96,0.7032520174980164,0.620963454246521,0.6724137663841248,0.5948091745376587
97,0.6910569071769714,0.6033240556716919,0.6724137663841248,0.5945830345153809
98,0.6788617968559265,0.6106009483337402,0.6724137663841248,0.5948236584663391
99,0.6707317233085632,0.6047790050506592,0.6724137663841248,0.5951455235481262
100,0.6707317233085632,0.60694819688797,0.6724137663841248,0.5966922044754028
101,0.6788617968559265,0.6051644682884216,0.6724137663841248,0.5955421328544617
102,0.6869918704032898,0.6174857020378113,0.6724137663841248,0.5941656827926636
103,0.707317054271698,0.5936199426651001,0.6724137663841248,0.5920847654342651
104,0.6951219439506531,0.5891534090042114,0.6724137663841248,0.5910604000091553
105,0.7032520174980164,0.59779953956604,0.6724137663841248,0.5883350968360901
106,0.6544715166091919,0.614386796951294,0.6724137663841248,0.5874958038330078
107,0.6869918704032898,0.6033560633659363,0.6724137663841248,0.5877070426940918
108,0.6788617968559265,0.59698086977005,0.6724137663841248,0.5879722237586975
109,0.6626016497612,0.6123990416526794,0.6724137663841248,0.5883397459983826
110,0.6951219439506531,0.6125004887580872,0.6724137663841248,0.5876263380050659
111,0.6707317233085632,0.6145700812339783,0.6724137663841248,0.5881810188293457
112,0.6991869807243347,0.5943695306777954,0.6724137663841248,0.5874760150909424
113,0.707317054271698,0.5979873538017273,0.6724137663841248,0.5867730975151062
114,0.707317054271698,0.5962358713150024,0.6724137663841248,0.5859830379486084
115,0.6951219439506531,0.6051393747329712,0.6724137663841248,0.5858122110366821
116,0.6910569071769714,0.6095675826072693,0.6724137663841248,0.5859600305557251
117,0.6788617968559265,0.6240993738174438,0.6724137663841248,0.5885199904441833
118,0.6707317233085632,0.5996572375297546,0.6724137663841248,0.5904197692871094
119,0.6829268336296082,0.6068089008331299,0.6724137663841248,0.5913587808609009
120,0.7032520174980164,0.6106079816818237,0.6724137663841248,0.5919135808944702
121,0.6788617968559265,0.6236028671264648,0.6724137663841248,0.5941659808158875
122,0.707317054271698,0.6164242625236511,0.6724137663841248,0.5958952903747559
123,0.7032520174980164,0.6009557247161865,0.6724137663841248,0.5958378314971924
124,0.6747967600822449,0.60886150598526,0.6724137663841248,0.5949501991271973
125,0.6788617968559265,0.5947628617286682,0.6724137663841248,0.5936470627784729
126,0.6951219439506531,0.6032983064651489,0.6724137663841248,0.5919113755226135
127,0.6829268336296082,0.6127721667289734,0.6724137663841248,0.5921377539634705
128,0.6788617968559265,0.6110079884529114,0.6724137663841248,0.5922311544418335
129,0.6951219439506531,0.5994924306869507,0.6724137663841248,0.5932468771934509
130,0.6951219439506531,0.610102117061615,0.6724137663841248,0.5930936336517334
131,0.7032520174980164,0.5935136675834656,0.6724137663841248,0.5936545133590698
132,0.6951219439506531,0.5952885150909424,0.6724137663841248,0.5931746959686279
133,0.6747967600822449,0.617836594581604,0.6724137663841248,0.5940732359886169
134,0.707317054271698,0.6028778553009033,0.6724137663841248,0.5937538743019104
135,0.6951219439506531,0.5923733115196228,0.6724137663841248,0.5926370024681091
136,0.7113820910453796,0.5953577756881714,0.6724137663841248,0.5914279818534851
137,0.6951219439506531,0.6086285710334778,0.6724137663841248,0.5913719534873962
138,0.6991869807243347,0.6071065664291382,0.6724137663841248,0.592132031917572
139,0.6910569071769714,0.6032806038856506,0.6724137663841248,0.5933699607849121
140,0.6910569071769714,0.6021813154220581,0.6724137663841248,0.5944402813911438
141,0.6747967600822449,0.6112396717071533,0.6724137663841248,0.5949130654335022
142,0.7032520174980164,0.579486072063446,0.6724137663841248,0.5930473208427429
143,0.6910569071769714,0.6044818162918091,0.6724137663841248,0.5911269187927246
144,0.6869918704032898,0.6127163767814636,0.6724137663841248,0.5902841687202454
145,0.6788617968559265,0.6150884032249451,0.6724137663841248,0.591253399848938
146,0.7113820910453796,0.5903459787368774,0.6724137663841248,0.59174644947052
147,0.6788617968559265,0.6127117276191711,0.6724137663841248,0.5919288396835327
148,0.6951219439506531,0.6047826409339905,0.6724137663841248,0.5927154421806335
149,0.6747967600822449,0.6175789833068848,0.6724137663841248,0.5925920605659485
150,0.6666666865348816,0.6111325025558472,0.6724137663841248,0.5933128595352173
151,0.6869918704032898,0.6017434000968933,0.6724137663841248,0.5939916968345642
152,0.6869918704032898,0.5853856801986694,0.6724137663841248,0.5927352905273438
153,0.7032520174980164,0.6024138927459717,0.6724137663841248,0.5918741822242737
154,0.6951219439506531,0.597314715385437,0.6724137663841248,0.5910391211509705
155,0.6788617968559265,0.5999960899353027,0.6724137663841248,0.5898655652999878
156,0.6869918704032898,0.6001033782958984,0.6724137663841248,0.5893241763114929
157,0.6829268336296082,0.6233649849891663,0.6724137663841248,0.589679479598999
158,0.6707317233085632,0.6054431200027466,0.6724137663841248,0.5913639664649963
159,0.6951219439506531,0.6002060174942017,0.6724137663841248,0.5919311046600342
160,0.6788617968559265,0.612859308719635,0.6724137663841248,0.5912001132965088
161,0.6951219439506531,0.604055643081665,0.6724137663841248,0.5908364653587341
162,0.6869918704032898,0.6000654101371765,0.6724137663841248,0.5898265838623047
163,0.6747967600822449,0.6012828946113586,0.6724137663841248,0.5893656611442566
164,0.6951219439506531,0.6037004590034485,0.6724137663841248,0.5895631909370422
165,0.6829268336296082,0.6067492365837097,0.6724137663841248,0.589677095413208
166,0.6910569071769714,0.5892327427864075,0.6724137663841248,0.5891717672348022
167,0.6747967600822449,0.5973724126815796,0.6724137663841248,0.5890884399414062
168,0.6788617968559265,0.6019321084022522,0.6724137663841248,0.5897793769836426
169,0.6991869807243347,0.6009685397148132,0.6724137663841248,0.5893990993499756
170,0.707317054271698,0.6112073659896851,0.6724137663841248,0.5902441740036011
171,0.6951219439506531,0.5941887497901917,0.6724137663841248,0.5902510285377502
172,0.6991869807243347,0.5971021056175232,0.6724137663841248,0.5894703269004822
173,0.6951219439506531,0.6136444211006165,0.6724137663841248,0.5893709063529968
174,0.6910569071769714,0.6050194501876831,0.6724137663841248,0.5901277661323547
175,0.6951219439506531,0.6014360189437866,0.6724137663841248,0.5909523963928223
176,0.6910569071769714,0.6068320870399475,0.6724137663841248,0.5906316637992859
177,0.727642297744751,0.5952826142311096,0.6724137663841248,0.5903216600418091
178,0.7032520174980164,0.5885838866233826,0.6724137663841248,0.5890673995018005
179,0.6910569071769714,0.58756023645401,0.6724137663841248,0.5887868404388428
180,0.6910569071769714,0.5972856283187866,0.6724137663841248,0.5880719423294067
181,0.6910569071769714,0.6107121109962463,0.6724137663841248,0.5885577201843262
182,0.6991869807243347,0.6007442474365234,0.6724137663841248,0.5884730815887451
183,0.7235772609710693,0.586043119430542,0.6724137663841248,0.5878040194511414
184,0.6626016497612,0.6142003536224365,0.6724137663841248,0.5872786045074463
185,0.6788617968559265,0.6184695959091187,0.6724137663841248,0.5888887047767639
186,0.6869918704032898,0.6181951761245728,0.6724137663841248,0.5914551019668579
187,0.6829268336296082,0.5957853198051453,0.6724137663841248,0.5922176837921143
188,0.6707317233085632,0.6042630076408386,0.6724137663841248,0.5926266312599182
189,0.6788617968559265,0.6084547638893127,0.6724137663841248,0.5928216576576233
190,0.707317054271698,0.5979978442192078,0.6724137663841248,0.5928291082382202
191,0.6991869807243347,0.5971269011497498,0.6724137663841248,0.5935905575752258
192,0.6910569071769714,0.6196948289871216,0.6724137663841248,0.5942917466163635
193,0.6829268336296082,0.6014065742492676,0.6724137663841248,0.5945665240287781
194,0.6869918704032898,0.6009782552719116,0.6724137663841248,0.5946263074874878
195,0.6788617968559265,0.6069366335868835,0.6724137663841248,0.5952919125556946
196,0.6991869807243347,0.6070928573608398,0.6724137663841248,0.5965303778648376
197,0.727642297744751,0.5894237160682678,0.6724137663841248,0.5950332283973694
198,0.6910569071769714,0.5913152694702148,0.6724137663841248,0.5948305726051331
199,0.7195122241973877,0.5932629704475403,0.6724137663841248,0.59455806016922
200,0.707317054271698,0.6044448018074036,0.6724137663841248,0.5946241021156311
201,0.6829268336296082,0.604956328868866,0.6724137663841248,0.5942567586898804
202,0.6910569071769714,0.6018345355987549,0.6724137663841248,0.5931911468505859
203,0.7113820910453796,0.5895438194274902,0.6724137663841248,0.5925807356834412
204,0.6829268336296082,0.6210842132568359,0.6724137663841248,0.5929126143455505
205,0.6869918704032898,0.604312539100647,0.6724137663841248,0.5922328233718872
206,0.7195122241973877,0.5927565097808838,0.6724137663841248,0.5919349789619446
207,0.6991869807243347,0.6033713221549988,0.6724137663841248,0.5917286276817322
208,0.6666666865348816,0.597650408744812,0.6724137663841248,0.5916678309440613
209,0.6951219439506531,0.5917946696281433,0.6724137663841248,0.5900270938873291
210,0.6829268336296082,0.5930538773536682,0.6724137663841248,0.5882996916770935
211,0.6991869807243347,0.6096930503845215,0.6724137663841248,0.588653564453125
212,0.6788617968559265,0.5956388115882874,0.6724137663841248,0.5874033570289612
