epoch,acc,loss,val_acc,val_loss
0,0.5531914830207825,0.7537667155265808,0.625,0.6814695000648499
1,0.5191489458084106,0.7696672677993774,0.625,0.6814793348312378
2,0.5702127814292908,0.7061712145805359,0.625,0.6839086413383484
3,0.5148935914039612,0.7584945559501648,0.625,0.6799534559249878
4,0.5404255390167236,0.7065008878707886,0.625,0.6767006516456604
5,0.5276595950126648,0.7117757797241211,0.625,0.6772805452346802
6,0.5957446694374084,0.706720232963562,0.625,0.6775221824645996
7,0.5787234306335449,0.698118269443512,0.5892857313156128,0.6797356009483337
8,0.5872340202331543,0.663986086845398,0.625,0.680395781993866
9,0.5617021322250366,0.6812496781349182,0.6071428656578064,0.6828979849815369
10,0.6255319118499756,0.6307451128959656,0.625,0.6800995469093323
11,0.5702127814292908,0.6230213642120361,0.6428571343421936,0.6770921349525452
12,0.5914893746376038,0.6861235499382019,0.625,0.6732083559036255
13,0.6255319118499756,0.6369394659996033,0.625,0.6702333688735962
14,0.5404255390167236,0.670157253742218,0.6428571343421936,0.6638759970664978
15,0.6085106134414673,0.6275001764297485,0.6785714030265808,0.6542477011680603
16,0.6340425610542297,0.6350759267807007,0.6428571343421936,0.6455332040786743
17,0.5829787254333496,0.605793833732605,0.625,0.6390995979309082
18,0.6255319118499756,0.6533605456352234,0.625,0.6345203518867493
19,0.6340425610542297,0.620719850063324,0.6428571343421936,0.6294590830802917
20,0.6000000238418579,0.6351001858711243,0.6428571343421936,0.6249103546142578
21,0.6042553186416626,0.6204395890235901,0.6428571343421936,0.6188639998435974
22,0.6595744490623474,0.6197883486747742,0.6607142686843872,0.6131815314292908
23,0.6340425610542297,0.619783341884613,0.6428571343421936,0.6064538359642029
24,0.5957446694374084,0.6538073420524597,0.625,0.6006520986557007
25,0.6553191542625427,0.6188899278640747,0.625,0.5948880314826965
26,0.6042553186416626,0.6170036196708679,0.625,0.5885624885559082
27,0.6382978558540344,0.6057930588722229,0.625,0.5828432440757751
28,0.6127659678459167,0.6443701386451721,0.6785714030265808,0.5782201886177063
