epoch,acc,loss,val_acc,val_loss
0,0.5267489552497864,0.8811876177787781,0.5438596606254578,0.7127269506454468
1,0.5349794030189514,0.7829898595809937,0.5438596606254578,0.6953941583633423
2,0.596707820892334,0.7047492861747742,0.5438596606254578,0.6896600127220154
3,0.5679012537002563,0.7190136313438416,0.5438596606254578,0.6871353387832642
4,0.5349794030189514,0.6729297041893005,0.5438596606254578,0.6850707530975342
5,0.5925925970077515,0.6946216225624084,0.5438596606254578,0.6830655336380005
6,0.6419752836227417,0.6687851548194885,0.5438596606254578,0.6812989711761475
7,0.6131687164306641,0.6642470359802246,0.5614035129547119,0.679826021194458
8,0.6090534925460815,0.630866289138794,0.6315789222717285,0.6781442165374756
9,0.5679012537002563,0.6676912903785706,0.6315789222717285,0.6756411194801331
10,0.6419752836227417,0.6038157343864441,0.6315789222717285,0.6729763150215149
11,0.604938268661499,0.6331925392150879,0.6315789222717285,0.671317458152771
12,0.604938268661499,0.6612069010734558,0.6842105388641357,0.6698146462440491
13,0.6090534925460815,0.6444616317749023,0.6842105388641357,0.6673343181610107
14,0.6625514626502991,0.5938356518745422,0.6842105388641357,0.6652253866195679
15,0.6419752836227417,0.6347090005874634,0.6666666865348816,0.6645373702049255
16,0.6460905075073242,0.6288021802902222,0.6666666865348816,0.6635258197784424
17,0.6090534925460815,0.6323137283325195,0.6842105388641357,0.6621391773223877
18,0.604938268661499,0.6381785869598389,0.7017543911933899,0.6608027219772339
19,0.6255143880844116,0.6201750636100769,0.7543859481811523,0.6611475348472595
20,0.6172839403152466,0.636046290397644,0.7543859481811523,0.6624376773834229
21,0.6213991641998291,0.6591439843177795,0.719298243522644,0.6615350842475891
22,0.6255143880844116,0.6398518085479736,0.6842105388641357,0.6627297401428223
23,0.6213991641998291,0.6369262337684631,0.7017543911933899,0.6637070775032043
24,0.6213991641998291,0.6139342188835144,0.7017543911933899,0.6631184816360474
25,0.6707819104194641,0.6045593023300171,0.7017543911933899,0.6615714430809021
26,0.6378600597381592,0.6153780221939087,0.7017543911933899,0.6591283082962036
27,0.6337448358535767,0.6380337476730347,0.7017543911933899,0.6585631370544434
28,0.6378600597381592,0.6171906590461731,0.6842105388641357,0.6576590538024902
29,0.654321014881134,0.6335240602493286,0.6842105388641357,0.6545333862304688
